run_id,ts,equity,drawdown,returns
MeanReversion_v1.0_GBPUSD_3,2026-01-03T05:00:00,9957.25,1.22,0.001375
MeanReversion_v1.0_GBPUSD_3,2026-01-03T06:00:00,9982.98,0.97,0.002584
MeanReversion_v1.0_GBPUSD_3,2026-01-03T07:00:00,9973.15,1.07,-0.000985
MeanReversion_v1.0_GBPUSD_3,2026-01-03T08:00:00,9983.25,0.97,0.001013
MeanReversion_v1.0_GBPUSD_3,2026-01-03T09:00:00,9953.71,1.26,-0.002959
MeanReversion_v1.0_GBPUSD_3,2026-01-03T10:00:00,9983.15,0.97,0.002957
MeanReversion_v1.0_GBPUSD_3,2026-01-03T11:00:00,9960.29,1.19,-0.00229
MeanReversion_v1.0_GBPUSD_3,2026-01-03T12:00:00,9948.14,1.31,-0.00122
MeanReversion_v1.0_GBPUSD_3,2026-01-03T13:00:00,9938.23,1.41,-0.000995
MeanReversion_v1.0_GBPUSD_3,2026-01-03T14:00:00,9909.89,1.69,-0.002853
MeanReversion_v1.0_GBPUSD_3,2026-01-03T15:00:00,9912.51,1.67,0.000265
MeanReversion_v1.0_GBPUSD_3,2026-01-03T16:00:00,9918.74,1.61,0.000628
MeanReversion_v1.0_GBPUSD_3,2026-01-03T17:00:00,9916.96,1.62,-0.000179
MeanReversion_v1.0_GBPUSD_3,2026-01-03T18:00:00,9888.4,1.91,-0.00288
MeanReversion_v1.0_GBPUSD_3,2026-01-03T19:00:00,9929.6,1.5,0.004167
MeanReversion_v1.0_GBPUSD_3,2026-01-03T20:00:00,9942.49,1.37,0.001298
MeanReversion_v1.0_GBPUSD_3,2026-01-03T21:00:00,9996.86,0.83,0.005468
MeanReversion_v1.0_GBPUSD_3,2026-01-03T22:00:00,9982.76,0.97,-0.00141
MeanReversion_v1.0_GBPUSD_3,2026-01-03T23:00:00,10003.89,0.76,0.002116
MeanReversion_v1.0_GBPUSD_3,2026-01-04T00:00:00,10021.48,0.59,0.001759
MeanReversion_v1.0_GBPUSD_3,2026-01-04T01:00:00,10017.66,0.62,-0.000381
MeanReversion_v1.0_GBPUSD_3,2026-01-04T02:00:00,10047.93,0.32,0.003022
MeanReversion_v1.0_GBPUSD_3,2026-01-04T03:00:00,10041.8,0.38,-0.000611
MeanReversion_v1.0_GBPUSD_3,2026-01-04T04:00:00,10036.56,0.44,-0.000522
MeanReversion_v1.0_GBPUSD_3,2026-01-04T05:00:00,9968.88,1.11,-0.006743
MeanReversion_v1.0_GBPUSD_3,2026-01-04T06:00:00,9979.03,1.01,0.001018
MeanReversion_v1.0_GBPUSD_3,2026-01-04T07:00:00,9954.57,1.25,-0.002451
MeanReversion_v1.0_GBPUSD_3,2026-01-04T08:00:00,9945.6,1.34,-0.000901
MeanReversion_v1.0_GBPUSD_3,2026-01-04T09:00:00,9927.17,1.52,-0.001852
MeanReversion_v1.0_GBPUSD_3,2026-01-04T10:00:00,9921.89,1.57,-0.000532
MeanReversion_v1.0_GBPUSD_3,2026-01-04T11:00:00,9932.68,1.47,0.001088
MeanReversion_v1.0_GBPUSD_3,2026-01-04T12:00:00,9934.89,1.45,0.000222
MeanReversion_v1.0_GBPUSD_3,2026-01-04T13:00:00,9950.98,1.29,0.001619
MeanReversion_v1.0_GBPUSD_3,2026-01-04T14:00:00,9978.15,1.02,0.002731
MeanReversion_v1.0_GBPUSD_3,2026-01-04T15:00:00,9972.79,1.07,-0.000538
MeanReversion_v1.0_GBPUSD_3,2026-01-04T16:00:00,9965.24,1.14,-0.000757
MeanReversion_v1.0_GBPUSD_3,2026-01-04T17:00:00,9986.32,0.93,0.002115
MeanReversion_v1.0_GBPUSD_3,2026-01-04T18:00:00,10009.03,0.71,0.002274
MeanReversion_v1.0_GBPUSD_3,2026-01-04T19:00:00,10025.86,0.54,0.001681
MeanReversion_v1.0_GBPUSD_3,2026-01-04T20:00:00,10008.77,0.71,-0.001704
MeanReversion_v1.0_GBPUSD_3,2026-01-04T21:00:00,10019.23,0.61,0.001045
MeanReversion_v1.0_GBPUSD_3,2026-01-04T22:00:00,10023.43,0.57,0.000419
MeanReversion_v1.0_GBPUSD_3,2026-01-04T23:00:00,10046.53,0.34,0.002305
MeanReversion_v1.0_GBPUSD_3,2026-01-05T00:00:00,10037.03,0.43,-0.000946
MeanReversion_v1.0_GBPUSD_3,2026-01-05T01:00:00,10005.58,0.74,-0.003133
MeanReversion_v1.0_GBPUSD_3,2026-01-05T02:00:00,10021.4,0.59,0.00158
MeanReversion_v1.0_GBPUSD_3,2026-01-05T03:00:00,9972.13,1.08,-0.004917
MeanReversion_v1.0_GBPUSD_3,2026-01-05T04:00:00,9959.53,1.2,-0.001263
MeanReversion_v1.0_GBPUSD_3,2026-01-05T05:00:00,9941.14,1.38,-0.001846
MeanReversion_v1.0_GBPUSD_3,2026-01-05T06:00:00,9922.65,1.57,-0.00186
MeanReversion_v1.0_GBPUSD_3,2026-01-05T07:00:00,9909.77,1.69,-0.001298
MeanReversion_v1.0_GBPUSD_3,2026-01-05T08:00:00,9935.88,1.44,0.002635
MeanReversion_v1.0_GBPUSD_3,2026-01-05T09:00:00,9954.17,1.25,0.001841
MeanReversion_v1.0_GBPUSD_3,2026-01-05T10:00:00,9951.15,1.28,-0.000303
MeanReversion_v1.0_GBPUSD_3,2026-01-05T11:00:00,9975.71,1.04,0.002467
MeanReversion_v1.0_GBPUSD_3,2026-01-05T12:00:00,9956.51,1.23,-0.001925
MeanReversion_v1.0_GBPUSD_3,2026-01-05T13:00:00,9934.64,1.45,-0.002197
MeanReversion_v1.0_GBPUSD_3,2026-01-05T14:00:00,9953.78,1.26,0.001927
MeanReversion_v1.0_GBPUSD_3,2026-01-05T15:00:00,9967.31,1.12,0.001359
MeanReversion_v1.0_GBPUSD_3,2026-01-05T16:00:00,9960.13,1.19,-0.000721
MeanReversion_v1.0_GBPUSD_3,2026-01-05T17:00:00,9939.5,1.4,-0.002071
MeanReversion_v1.0_GBPUSD_3,2026-01-05T18:00:00,9970.51,1.09,0.003119
MeanReversion_v1.0_GBPUSD_3,2026-01-05T19:00:00,9938.2,1.41,-0.00324
MeanReversion_v1.0_GBPUSD_3,2026-01-05T20:00:00,9928.3,1.51,-0.000997
MeanReversion_v1.0_GBPUSD_3,2026-01-05T21:00:00,9934.82,1.45,0.000657
MeanReversion_v1.0_GBPUSD_3,2026-01-05T22:00:00,9972.62,1.07,0.003804
MeanReversion_v1.0_GBPUSD_3,2026-01-05T23:00:00,9982.25,0.98,0.000966
MeanReversion_v1.0_GBPUSD_3,2026-01-06T00:00:00,9993.84,0.86,0.001161
MeanReversion_v1.0_GBPUSD_3,2026-01-06T01:00:00,9984.46,0.95,-0.000939
MeanReversion_v1.0_GBPUSD_3,2026-01-06T02:00:00,9997.8,0.82,0.001337
MeanReversion_v1.0_GBPUSD_3,2026-01-06T03:00:00,10001.91,0.78,0.000411
MeanReversion_v1.0_GBPUSD_3,2026-01-06T04:00:00,9972.13,1.08,-0.002977
MeanReversion_v1.0_GBPUSD_3,2026-01-06T05:00:00,9989.94,0.9,0.001786
MeanReversion_v1.0_GBPUSD_3,2026-01-06T06:00:00,10011.33,0.69,0.002141
MeanReversion_v1.0_GBPUSD_3,2026-01-06T07:00:00,10029.42,0.51,0.001807
MeanReversion_v1.0_GBPUSD_3,2026-01-06T08:00:00,10032.09,0.48,0.000267
MeanReversion_v1.0_GBPUSD_3,2026-01-06T09:00:00,10014.91,0.65,-0.001712
MeanReversion_v1.0_GBPUSD_3,2026-01-06T10:00:00,9970.66,1.09,-0.004418
MeanReversion_v1.0_GBPUSD_3,2026-01-06T11:00:00,9975.79,1.04,0.000514
MeanReversion_v1.0_GBPUSD_3,2026-01-06T12:00:00,9999.37,0.81,0.002364
MeanReversion_v1.0_GBPUSD_3,2026-01-06T13:00:00,10021.28,0.59,0.002191
MeanReversion_v1.0_GBPUSD_3,2026-01-06T14:00:00,10039.64,0.41,0.001832
MeanReversion_v1.0_GBPUSD_3,2026-01-06T15:00:00,10040.16,0.4,5.2e-05
MeanReversion_v1.0_GBPUSD_3,2026-01-06T16:00:00,10064.0,0.16,0.002375
MeanReversion_v1.0_GBPUSD_3,2026-01-06T17:00:00,10084.62,0.0,0.002048
MeanReversion_v1.0_GBPUSD_3,2026-01-06T18:00:00,10078.11,0.06,-0.000645
MeanReversion_v1.0_GBPUSD_3,2026-01-06T19:00:00,10093.76,0.0,0.001553
MeanReversion_v1.0_GBPUSD_3,2026-01-06T20:00:00,10084.96,0.09,-0.000872
MeanReversion_v1.0_GBPUSD_3,2026-01-06T21:00:00,10097.87,0.0,0.00128
MeanReversion_v1.0_GBPUSD_3,2026-01-06T22:00:00,10073.66,0.24,-0.002398
MeanReversion_v1.0_GBPUSD_3,2026-01-06T23:00:00,10051.05,0.46,-0.002244
MeanReversion_v1.0_GBPUSD_3,2026-01-07T00:00:00,10074.33,0.23,0.002316
MeanReversion_v1.0_GBPUSD_3,2026-01-07T01:00:00,10095.23,0.03,0.002075
MeanReversion_v1.0_GBPUSD_3,2026-01-07T02:00:00,10110.05,0.0,0.001467
MeanReversion_v1.0_GBPUSD_3,2026-01-07T03:00:00,10113.85,0.0,0.000376
MeanReversion_v1.0_GBPUSD_3,2026-01-07T04:00:00,10067.5,0.46,-0.004583
MeanReversion_v1.0_GBPUSD_3,2026-01-07T05:00:00,10068.0,0.45,5e-05
MeanReversion_v1.0_GBPUSD_3,2026-01-07T06:00:00,10079.16,0.34,0.001108
MeanReversion_v1.0_GBPUSD_3,2026-01-07T07:00:00,10070.4,0.43,-0.000869
MeanReversion_v1.0_GBPUSD_3,2026-01-07T08:00:00,10058.06,0.55,-0.001225
MeanReversion_v1.0_GBPUSD_3,2026-01-07T09:00:00,10089.13,0.24,0.003089
MeanReversion_v1.0_GBPUSD_3,2026-01-07T10:00:00,10089.93,0.24,7.9e-05
MeanReversion_v1.0_GBPUSD_3,2026-01-07T11:00:00,10101.13,0.13,0.00111
MeanReversion_v1.0_GBPUSD_3,2026-01-07T12:00:00,10118.79,0.0,0.001748
MeanReversion_v1.0_GBPUSD_3,2026-01-07T13:00:00,10100.55,0.18,-0.001803
MeanReversion_v1.0_GBPUSD_3,2026-01-07T14:00:00,10106.47,0.12,0.000586
MeanReversion_v1.0_GBPUSD_3,2026-01-07T15:00:00,10135.16,0.0,0.002839
MeanReversion_v1.0_GBPUSD_3,2026-01-07T16:00:00,10174.07,0.0,0.003838
MeanReversion_v1.0_GBPUSD_3,2026-01-07T17:00:00,10176.91,0.0,0.00028
MeanReversion_v1.0_GBPUSD_3,2026-01-07T18:00:00,10174.11,0.03,-0.000276
MeanReversion_v1.0_GBPUSD_3,2026-01-07T19:00:00,10181.62,0.0,0.000738
MeanReversion_v1.0_GBPUSD_3,2026-01-07T20:00:00,10188.61,0.0,0.000687
MeanReversion_v1.0_GBPUSD_3,2026-01-07T21:00:00,10218.91,0.0,0.002974
MeanReversion_v1.0_GBPUSD_3,2026-01-07T22:00:00,10200.59,0.18,-0.001793
MeanReversion_v1.0_GBPUSD_3,2026-01-07T23:00:00,10196.92,0.22,-0.00036
MeanReversion_v1.0_GBPUSD_3,2026-01-08T00:00:00,10176.18,0.42,-0.002034
MeanReversion_v1.0_GBPUSD_3,2026-01-08T01:00:00,10157.61,0.6,-0.001824
MeanReversion_v1.0_GBPUSD_3,2026-01-08T02:00:00,10167.29,0.51,0.000953
MeanReversion_v1.0_GBPUSD_3,2026-01-08T03:00:00,10185.8,0.32,0.00182
MeanReversion_v1.0_GBPUSD_3,2026-01-08T04:00:00,10174.6,0.43,-0.001099
MeanReversion_v1.0_GBPUSD_3,2026-01-08T05:00:00,10192.35,0.26,0.001744
MeanReversion_v1.0_GBPUSD_3,2026-01-08T06:00:00,10217.05,0.02,0.002423
MeanReversion_v1.0_GBPUSD_3,2026-01-08T07:00:00,10258.63,0.0,0.004069
MeanReversion_v1.0_GBPUSD_3,2026-01-08T08:00:00,10262.11,0.0,0.000339
MeanReversion_v1.0_GBPUSD_3,2026-01-08T09:00:00,10251.03,0.11,-0.00108
MeanReversion_v1.0_GBPUSD_3,2026-01-08T10:00:00,10232.53,0.29,-0.001805
MeanReversion_v1.0_GBPUSD_3,2026-01-08T11:00:00,10212.03,0.49,-0.002004
MeanReversion_v1.0_GBPUSD_3,2026-01-08T12:00:00,10239.59,0.22,0.0027
MeanReversion_v1.0_GBPUSD_3,2026-01-08T13:00:00,10210.61,0.5,-0.00283
MeanReversion_v1.0_GBPUSD_3,2026-01-08T14:00:00,10237.52,0.24,0.002635
MeanReversion_v1.0_GBPUSD_3,2026-01-08T15:00:00,10221.79,0.39,-0.001537
MeanReversion_v1.0_GBPUSD_3,2026-01-08T16:00:00,10209.83,0.51,-0.00117
MeanReversion_v1.0_GBPUSD_3,2026-01-08T17:00:00,10208.77,0.52,-0.000103
MeanReversion_v1.0_GBPUSD_3,2026-01-08T18:00:00,10196.45,0.64,-0.001207
MeanReversion_v1.0_GBPUSD_3,2026-01-08T19:00:00,10217.49,0.43,0.002064
MeanReversion_v1.0_GBPUSD_3,2026-01-08T20:00:00,10256.59,0.05,0.003827
MeanReversion_v1.0_GBPUSD_3,2026-01-08T21:00:00,10245.16,0.17,-0.001115
MeanReversion_v1.0_GBPUSD_3,2026-01-08T22:00:00,10238.35,0.23,-0.000664
MeanReversion_v1.0_GBPUSD_3,2026-01-08T23:00:00,10237.05,0.24,-0.000127
MeanReversion_v1.0_GBPUSD_3,2026-01-09T00:00:00,10250.18,0.12,0.001282
MeanReversion_v1.0_GBPUSD_3,2026-01-09T01:00:00,10249.08,0.13,-0.000107
MeanReversion_v1.0_GBPUSD_3,2026-01-09T02:00:00,10279.57,0.0,0.002975
MeanReversion_v1.0_GBPUSD_3,2026-01-09T03:00:00,10305.2,0.0,0.002493
MeanReversion_v1.0_GBPUSD_3,2026-01-09T04:00:00,10282.83,0.22,-0.002171
MeanReversion_v1.0_GBPUSD_3,2026-01-09T05:00:00,10295.6,0.09,0.001242
MeanReversion_v1.0_GBPUSD_3,2026-01-09T06:00:00,10328.96,0.0,0.003241
MeanReversion_v1.0_GBPUSD_3,2026-01-09T07:00:00,10320.81,0.08,-0.00079
MeanReversion_v1.0_GBPUSD_3,2026-01-09T08:00:00,10316.8,0.12,-0.000389
MeanReversion_v1.0_GBPUSD_3,2026-01-09T09:00:00,10307.96,0.2,-0.000856
MeanReversion_v1.0_GBPUSD_3,2026-01-09T10:00:00,10299.57,0.28,-0.000814
MeanReversion_v1.0_GBPUSD_3,2026-01-09T11:00:00,10267.26,0.6,-0.003137
MeanReversion_v1.0_GBPUSD_3,2026-01-09T12:00:00,10242.04,0.84,-0.002457
MeanReversion_v1.0_GBPUSD_3,2026-01-09T13:00:00,10245.68,0.81,0.000355
MeanReversion_v1.0_GBPUSD_3,2026-01-09T14:00:00,10278.74,0.49,0.003227
MeanReversion_v1.0_GBPUSD_3,2026-01-09T15:00:00,10268.19,0.59,-0.001027
MeanReversion_v1.0_GBPUSD_3,2026-01-09T16:00:00,10257.04,0.7,-0.001086
MeanReversion_v1.0_GBPUSD_3,2026-01-09T17:00:00,10294.0,0.34,0.003603
MeanReversion_v1.0_GBPUSD_3,2026-01-09T18:00:00,10273.24,0.54,-0.002017
MeanReversion_v1.0_GBPUSD_3,2026-01-09T19:00:00,10241.16,0.85,-0.003122
MeanReversion_v1.0_GBPUSD_3,2026-01-09T20:00:00,10226.24,0.99,-0.001457
MeanReversion_v1.0_GBPUSD_3,2026-01-09T21:00:00,10214.73,1.11,-0.001126
MeanReversion_v1.0_GBPUSD_3,2026-01-09T22:00:00,10181.07,1.43,-0.003295
MeanReversion_v1.0_GBPUSD_3,2026-01-09T23:00:00,10180.5,1.44,-5.6e-05
MeanReversion_v1.0_GBPUSD_3,2026-01-10T00:00:00,10201.85,1.23,0.002097
MeanReversion_v1.0_GBPUSD_3,2026-01-10T01:00:00,10177.65,1.46,-0.002372
MeanReversion_v1.0_GBPUSD_3,2026-01-10T02:00:00,10181.47,1.43,0.000375
MeanReversion_v1.0_GBPUSD_3,2026-01-10T03:00:00,10191.57,1.33,0.000992
MeanReversion_v1.0_GBPUSD_3,2026-01-10T04:00:00,10191.91,1.33,3.3e-05
MeanReversion_v1.0_GBPUSD_3,2026-01-10T05:00:00,10197.73,1.27,0.000571
MeanReversion_v1.0_GBPUSD_3,2026-01-10T06:00:00,10203.79,1.21,0.000595
MeanReversion_v1.0_GBPUSD_3,2026-01-10T07:00:00,10189.25,1.35,-0.001425
MeanReversion_v1.0_GBPUSD_3,2026-01-10T08:00:00,10221.83,1.04,0.003197
MeanReversion_v1.0_GBPUSD_3,2026-01-10T09:00:00,10249.38,0.77,0.002696
MeanReversion_v1.0_GBPUSD_3,2026-01-10T10:00:00,10275.82,0.51,0.00258
MeanReversion_v1.0_GBPUSD_3,2026-01-10T11:00:00,10298.71,0.29,0.002227
MeanReversion_v1.0_GBPUSD_3,2026-01-10T12:00:00,10268.33,0.59,-0.00295
MeanReversion_v1.0_GBPUSD_3,2026-01-10T13:00:00,10289.4,0.38,0.002052
MeanReversion_v1.0_GBPUSD_3,2026-01-10T14:00:00,10304.95,0.23,0.001511
MeanReversion_v1.0_GBPUSD_3,2026-01-10T15:00:00,10275.34,0.52,-0.002873
MeanReversion_v1.0_GBPUSD_3,2026-01-10T16:00:00,10272.98,0.54,-0.00023
MeanReversion_v1.0_GBPUSD_3,2026-01-10T17:00:00,10280.72,0.47,0.000754
MeanReversion_v1.0_GBPUSD_3,2026-01-10T18:00:00,10317.0,0.12,0.003529
MeanReversion_v1.0_GBPUSD_3,2026-01-10T19:00:00,10334.02,0.0,0.001649
MeanReversion_v1.0_GBPUSD_3,2026-01-10T20:00:00,10318.21,0.15,-0.001529
MeanReversion_v1.0_GBPUSD_3,2026-01-10T21:00:00,10355.27,0.0,0.003591
MeanReversion_v1.0_GBPUSD_3,2026-01-10T22:00:00,10358.24,0.0,0.000288
MeanReversion_v1.0_GBPUSD_3,2026-01-10T23:00:00,10355.01,0.03,-0.000312
MeanReversion_v1.0_GBPUSD_3,2026-01-11T00:00:00,10350.31,0.08,-0.000454
MeanReversion_v1.0_GBPUSD_3,2026-01-11T01:00:00,10318.77,0.38,-0.003047
MeanReversion_v1.0_GBPUSD_3,2026-01-11T02:00:00,10318.57,0.38,-2e-05
MeanReversion_v1.0_GBPUSD_3,2026-01-11T03:00:00,10330.9,0.26,0.001195
MeanReversion_v1.0_GBPUSD_3,2026-01-11T04:00:00,10325.0,0.32,-0.000571
MeanReversion_v1.0_GBPUSD_3,2026-01-11T05:00:00,10335.75,0.22,0.001041
MeanReversion_v1.0_GBPUSD_3,2026-01-11T06:00:00,10319.95,0.37,-0.001529
MeanReversion_v1.0_GBPUSD_3,2026-01-11T07:00:00,10319.11,0.38,-8.2e-05
MeanReversion_v1.0_GBPUSD_3,2026-01-11T08:00:00,10327.7,0.29,0.000833
MeanReversion_v1.0_GBPUSD_3,2026-01-11T09:00:00,10333.69,0.24,0.000579
MeanReversion_v1.0_GBPUSD_3,2026-01-11T10:00:00,10302.57,0.54,-0.003011
MeanReversion_v1.0_GBPUSD_3,2026-01-11T11:00:00,10295.59,0.6,-0.000678
MeanReversion_v1.0_GBPUSD_3,2026-01-11T12:00:00,10332.19,0.25,0.003555
MeanReversion_v1.0_GBPUSD_3,2026-01-11T13:00:00,10324.08,0.33,-0.000785
MeanReversion_v1.0_GBPUSD_3,2026-01-11T14:00:00,10326.47,0.31,0.000232
MeanReversion_v1.0_GBPUSD_3,2026-01-11T15:00:00,10326.74,0.3,2.6e-05
MeanReversion_v1.0_GBPUSD_3,2026-01-11T16:00:00,10361.2,0.0,0.003336
MeanReversion_v1.0_GBPUSD_3,2026-01-11T17:00:00,10390.01,0.0,0.002781
MeanReversion_v1.0_GBPUSD_3,2026-01-11T18:00:00,10408.87,0.0,0.001815
MeanReversion_v1.0_GBPUSD_3,2026-01-11T19:00:00,10390.69,0.17,-0.001746
MeanReversion_v1.0_GBPUSD_3,2026-01-11T20:00:00,10400.23,0.08,0.000918
MeanReversion_v1.0_GBPUSD_3,2026-01-11T21:00:00,10414.12,0.0,0.001336
MeanReversion_v1.0_GBPUSD_3,2026-01-11T22:00:00,10401.66,0.12,-0.001197
MeanReversion_v1.0_GBPUSD_3,2026-01-11T23:00:00,10385.63,0.27,-0.001541
MeanReversion_v1.0_GBPUSD_3,2026-01-12T00:00:00,10423.12,0.0,0.00361
MeanReversion_v1.0_GBPUSD_3,2026-01-12T01:00:00,10418.93,0.04,-0.000402
MeanReversion_v1.0_GBPUSD_3,2026-01-12T02:00:00,10454.67,0.0,0.00343
MeanReversion_v1.0_GBPUSD_3,2026-01-12T03:00:00,10477.61,0.0,0.002194
MeanReversion_v1.0_GBPUSD_3,2026-01-12T04:00:00,10488.25,0.0,0.001016
MeanReversion_v1.0_GBPUSD_3,2026-01-12T05:00:00,10499.84,0.0,0.001105
MeanReversion_v1.0_GBPUSD_3,2026-01-12T06:00:00,10472.53,0.26,-0.002601
MeanReversion_v1.0_GBPUSD_3,2026-01-12T07:00:00,10478.96,0.2,0.000614
MeanReversion_v1.0_GBPUSD_3,2026-01-12T08:00:00,10510.75,0.0,0.003034
MeanReversion_v1.0_GBPUSD_3,2026-01-12T09:00:00,10527.18,0.0,0.001563
MeanReversion_v1.0_GBPUSD_3,2026-01-12T10:00:00,10532.53,0.0,0.000509
MeanReversion_v1.0_GBPUSD_3,2026-01-12T11:00:00,10570.7,0.0,0.003624
MeanReversion_v1.0_GBPUSD_3,2026-01-12T12:00:00,10568.9,0.02,-0.00017
MeanReversion_v1.0_GBPUSD_3,2026-01-12T13:00:00,10557.92,0.12,-0.001039
MeanReversion_v1.0_GBPUSD_3,2026-01-12T14:00:00,10563.28,0.07,0.000508
MeanReversion_v1.0_GBPUSD_3,2026-01-12T15:00:00,10581.59,0.0,0.001733
MeanReversion_v1.0_GBPUSD_3,2026-01-12T16:00:00,10547.35,0.32,-0.003236
MeanReversion_v1.0_GBPUSD_3,2026-01-12T17:00:00,10555.47,0.25,0.00077
MeanReversion_v1.0_GBPUSD_3,2026-01-12T18:00:00,10574.69,0.07,0.001821
MeanReversion_v1.0_GBPUSD_3,2026-01-12T19:00:00,10571.1,0.1,-0.000339
MeanReversion_v1.0_GBPUSD_3,2026-01-12T20:00:00,10596.62,0.0,0.002414
MeanReversion_v1.0_GBPUSD_3,2026-01-12T21:00:00,10612.32,0.0,0.001482
MeanReversion_v1.0_GBPUSD_3,2026-01-12T22:00:00,10659.9,0.0,0.004483
MeanReversion_v1.0_GBPUSD_3,2026-01-12T23:00:00,10646.03,0.13,-0.001301
MeanReversion_v1.0_GBPUSD_3,2026-01-13T00:00:00,10665.84,0.0,0.001861
MeanReversion_v1.0_GBPUSD_3,2026-01-13T01:00:00,10646.27,0.18,-0.001835
MeanReversion_v1.0_GBPUSD_3,2026-01-13T02:00:00,10614.01,0.49,-0.003031
MeanReversion_v1.0_GBPUSD_3,2026-01-13T03:00:00,10572.92,0.87,-0.003871
MeanReversion_v1.0_GBPUSD_3,2026-01-13T04:00:00,10586.42,0.74,0.001277
MeanReversion_v1.0_GBPUSD_3,2026-01-13T05:00:00,10592.44,0.69,0.000568
MeanReversion_v1.0_GBPUSD_3,2026-01-13T06:00:00,10584.41,0.76,-0.000758
MeanReversion_v1.0_GBPUSD_3,2026-01-13T07:00:00,10548.98,1.1,-0.003347
MeanReversion_v1.0_GBPUSD_3,2026-01-13T08:00:00,10536.52,1.21,-0.001181
MeanReversion_v1.0_GBPUSD_3,2026-01-13T09:00:00,10538.72,1.19,0.000208
MeanReversion_v1.0_GBPUSD_3,2026-01-13T10:00:00,10557.54,1.02,0.001786
MeanReversion_v1.0_GBPUSD_3,2026-01-13T11:00:00,10559.31,1.0,0.000167
MeanReversion_v1.0_GBPUSD_3,2026-01-13T12:00:00,10566.74,0.93,0.000704
MeanReversion_v1.0_GBPUSD_3,2026-01-13T13:00:00,10560.91,0.98,-0.000552
MeanReversion_v1.0_GBPUSD_3,2026-01-13T14:00:00,10599.96,0.62,0.003698
MeanReversion_v1.0_GBPUSD_3,2026-01-13T15:00:00,10580.5,0.8,-0.001836
MeanReversion_v1.0_GBPUSD_3,2026-01-13T16:00:00,10567.82,0.92,-0.001198
MeanReversion_v1.0_GBPUSD_3,2026-01-13T17:00:00,10559.52,1.0,-0.000785
MeanReversion_v1.0_GBPUSD_3,2026-01-13T18:00:00,10573.1,0.87,0.001285
MeanReversion_v1.0_GBPUSD_3,2026-01-13T19:00:00,10553.24,1.06,-0.001878
MeanReversion_v1.0_GBPUSD_3,2026-01-13T20:00:00,10558.22,1.01,0.000471
MeanReversion_v1.0_GBPUSD_3,2026-01-13T21:00:00,10563.81,0.96,0.00053
MeanReversion_v1.0_GBPUSD_3,2026-01-13T22:00:00,10551.26,1.07,-0.001189
MeanReversion_v1.0_GBPUSD_3,2026-01-13T23:00:00,10560.33,0.99,0.00086
MeanReversion_v1.0_GBPUSD_3,2026-01-14T00:00:00,10541.16,1.17,-0.001816
MeanReversion_v1.0_GBPUSD_3,2026-01-14T01:00:00,10519.71,1.37,-0.002034
MeanReversion_v1.0_GBPUSD_3,2026-01-14T02:00:00,10523.91,1.33,0.000399
MeanReversion_v1.0_GBPUSD_3,2026-01-14T03:00:00,10491.08,1.64,-0.00312
MeanReversion_v1.0_GBPUSD_3,2026-01-14T04:00:00,10448.18,2.04,-0.00409
MeanReversion_v1.0_GBPUSD_3,2026-01-14T05:00:00,10461.4,1.92,0.001266
MeanReversion_v1.0_GBPUSD_3,2026-01-14T06:00:00,10485.44,1.69,0.002298
MeanReversion_v1.0_GBPUSD_3,2026-01-14T07:00:00,10477.75,1.76,-0.000734
MeanReversion_v1.0_GBPUSD_3,2026-01-14T08:00:00,10465.85,1.88,-0.001136
MeanReversion_v1.0_GBPUSD_3,2026-01-14T09:00:00,10488.99,1.66,0.002211
MeanReversion_v1.0_GBPUSD_3,2026-01-14T10:00:00,10467.05,1.86,-0.002091
MeanReversion_v1.0_GBPUSD_3,2026-01-14T11:00:00,10440.61,2.11,-0.002527
MeanReversion_v1.0_GBPUSD_3,2026-01-14T12:00:00,10457.47,1.95,0.001615
MeanReversion_v1.0_GBPUSD_3,2026-01-14T13:00:00,10459.75,1.93,0.000218
MeanReversion_v1.0_GBPUSD_3,2026-01-14T14:00:00,10484.12,1.7,0.00233
MeanReversion_v1.0_GBPUSD_3,2026-01-14T15:00:00,10441.34,2.1,-0.004081
MeanReversion_v1.0_GBPUSD_3,2026-01-14T16:00:00,10414.18,2.36,-0.002601
MeanReversion_v1.0_GBPUSD_3,2026-01-14T17:00:00,10416.56,2.34,0.000229
MeanReversion_v1.0_GBPUSD_3,2026-01-14T18:00:00,10427.34,2.24,0.001035
MeanReversion_v1.0_GBPUSD_3,2026-01-14T19:00:00,10447.09,2.05,0.001894
MeanReversion_v1.0_GBPUSD_3,2026-01-14T20:00:00,10452.84,2.0,0.00055
MeanReversion_v1.0_GBPUSD_3,2026-01-14T21:00:00,10458.37,1.95,0.000529
MeanReversion_v1.0_GBPUSD_3,2026-01-14T22:00:00,10452.32,2.0,-0.000579
MeanReversion_v1.0_GBPUSD_3,2026-01-14T23:00:00,10487.66,1.67,0.003382
MeanReversion_v1.0_GBPUSD_3,2026-01-15T00:00:00,10466.62,1.87,-0.002006
MeanReversion_v1.0_GBPUSD_3,2026-01-15T01:00:00,10476.23,1.78,0.000918
MeanReversion_v1.0_GBPUSD_3,2026-01-15T02:00:00,10457.63,1.95,-0.001776
MeanReversion_v1.0_GBPUSD_3,2026-01-15T03:00:00,10470.91,1.83,0.00127
MeanReversion_v1.0_GBPUSD_3,2026-01-15T04:00:00,10451.28,2.01,-0.001874
